Ensembl Gene ID	Ensembl Transcript ID	CDS Length
ENSG00000152457	ENST00000456122	172
ENSG00000152457	ENST00000453695	1719
ENSG00000204267	ENST00000374899	1962
ENSG00000204267	ENST00000374897	2061
ENSG00000132677	ENST00000544720	294
ENSG00000132677	ENST00000368249	1326
ENSG00000132677	ENST00000368247	294
ENSG00000132677	ENST00000446171	462
ENSG00000132677	ENST00000368245	293
ENSG00000132677	ENST00000368246	1374
ENSG00000132677	ENST00000537040	687
ENSG00000132677	ENST00000400992	1230
ENSG00000132677	ENST00000255013	1119
ENSG00000132677	ENST00000451864	1125
ENSG00000173531	ENST00000448220	586
ENSG00000173531	ENST00000449682	2178
ENSG00000173531	ENST00000428801	821
ENSG00000173531	ENST00000432076	495
ENSG00000173531	ENST00000383728	795
ENSG00000173531	ENST00000545762	495
ENSG00000165983	ENST00000343656	1050
ENSG00000165983	ENST00000378000	1050
ENSG00000165983	ENST00000535784	1050
ENSG00000165983	ENST00000423462	909
ENSG00000165983	ENST00000298942	1050
ENSG00000006116	ENST00000005284	948
ENSG00000125462	ENST00000400991	199
ENSG00000125462	ENST00000368242	566
ENSG00000125462	ENST00000310027	423
ENSG00000125462	ENST00000368243	471
ENSG00000125462	ENST00000357975	510
ENSG00000122257	ENST00000564314	3024
ENSG00000122257	ENST00000567686	901
ENSG00000122257	ENST00000568015	476
ENSG00000122257	ENST00000319715	5379
ENSG00000122257	ENST00000452655	357
ENSG00000122257	ENST00000381039	2859
ENSG00000122257	ENST00000348022	5277
ENSG00000185864	ENST00000542133	123
ENSG00000185864	ENST00000341400	488
ENSG00000185864	ENST00000518761	445
ENSG00000185864	ENST00000543654	270
ENSG00000185864	ENST00000520808	150
ENSG00000185864	ENST00000536041	150
ENSG00000185864	ENST00000529969	150
ENSG00000185864	ENST00000541674	87
ENSG00000185864	ENST00000544693	82
ENSG00000185864	ENST00000415645	3417
ENSG00000185864	ENST00000357370	2547
ENSG00000185864	ENST00000451409	2979
ENSG00000185864	ENST00000537951	1263
ENSG00000204252	ENST00000229829	753
ENSG00000204252	ENST00000374813	260
ENSG00000204252	ENST00000450833	615
ENSG00000204220	ENST00000395131	390
ENSG00000204220	ENST00000374606	390
ENSG00000204220	ENST00000374610	390
ENSG00000204220	ENST00000463584	312
ENSG00000204220	ENST00000374607	390
ENSG00000116604	ENST00000348159	1566
ENSG00000116604	ENST00000360595	1545
ENSG00000116604	ENST00000454816	1530
ENSG00000116604	ENST00000340875	1563
ENSG00000116604	ENST00000368240	1545
ENSG00000116604	ENST00000353795	1428
ENSG00000204264	ENST00000395339	759
ENSG00000204264	ENST00000374882	831
ENSG00000204264	ENST00000374881	819
ENSG00000165985	ENST00000298943	768
ENSG00000237441	ENST00000497454	2334
ENSG00000237441	ENST00000425946	440
ENSG00000237441	ENST00000444031	1383
ENSG00000231389	ENST00000419277	783
ENSG00000231389	ENST00000437811	385
ENSG00000231389	ENST00000448544	636
ENSG00000231389	ENST00000453337	628
ENSG00000231389	ENST00000417724	69
ENSG00000231389	ENST00000428995	783
ENSG00000183856	ENST00000361170	4896
ENSG00000183856	ENST00000491900	4767
ENSG00000065809	ENST00000378470	396
ENSG00000065809	ENST00000181796	921
ENSG00000065809	ENST00000468747	396
ENSG00000065809	ENST00000378467	396
ENSG00000065809	ENST00000487335	483
ENSG00000065809	ENST00000378465	396
ENSG00000065809	ENST00000378458	396
ENSG00000065809	ENST00000478076	396
ENSG00000065809	ENST00000378462	396
ENSG00000065809	ENST00000481209	156
ENSG00000065809	ENST00000378461	396
ENSG00000065809	ENST00000496330	396
ENSG00000065809	ENST00000479731	396
ENSG00000065809	ENST00000468492	392
ENSG00000065809	ENST00000452706	385
ENSG00000065809	ENST00000489100	379
ENSG00000065809	ENST00000494865	374
ENSG00000065809	ENST00000475786	305
ENSG00000065809	ENST00000488576	279
ENSG00000065809	ENST00000442012	272
ENSG00000065809	ENST00000482277	254
ENSG00000065809	ENST00000472095	203
ENSG00000148484	ENST00000377921	834
ENSG00000148484	ENST00000345264	834
ENSG00000148484	ENST00000464074	531
ENSG00000148484	ENST00000377911	675
ENSG00000140743	ENST00000268383	1365
ENSG00000140743	ENST00000564542	702
ENSG00000140743	ENST00000561630	141
ENSG00000140743	ENST00000567406	350
ENSG00000140743	ENST00000567010	242
ENSG00000140743	ENST00000563573	188
ENSG00000164068	ENST00000327697	3945
ENSG00000164068	ENST00000432042	2289
ENSG00000164068	ENST00000457726	2166
ENSG00000164068	ENST00000454491	229
ENSG00000164068	ENST00000443204	207
ENSG00000164068	ENST00000433785	1281
ENSG00000164068	ENST00000444689	78
ENSG00000243716	ENST00000415833	1786
ENSG00000243716	ENST00000543407	314
ENSG00000243716	ENST00000356156	33
ENSG00000243716	ENST00000541154	235
ENSG00000243716	ENST00000545375	150
ENSG00000243716	ENST00000536620	41
ENSG00000243716	ENST00000544308	150
ENSG00000243716	ENST00000521555	150
ENSG00000243716	ENST00000538606	359
ENSG00000243716	ENST00000542518	123
ENSG00000243716	ENST00000517539	3402
ENSG00000243716	ENST00000541664	123
ENSG00000243716	ENST00000528249	1786
ENSG00000243716	ENST00000517347	150
ENSG00000243716	ENST00000539604	207
ENSG00000243716	ENST00000424340	3402
ENSG00000187862	ENST00000368237	1749
ENSG00000187862	ENST00000340086	1067
ENSG00000187862	ENST00000413282	551
ENSG00000187862	ENST00000368236	1749
ENSG00000163382	ENST00000368234	783
ENSG00000163382	ENST00000368235	867
ENSG00000163382	ENST00000368233	738
ENSG00000180708	ENST00000314902	939
ENSG00000173285	ENST00000289451	942
ENSG00000198965	ENST00000368152	1008
ENSG00000240065	ENST00000395330	591
ENSG00000240065	ENST00000414474	395
ENSG00000240065	ENST00000374859	660
ENSG00000240065	ENST00000395333	537
ENSG00000240065	ENST00000453265	465
ENSG00000107611	ENST00000377833	10872
ENSG00000107611	ENST00000438254	267
ENSG00000107611	ENST00000433666	318
ENSG00000107611	ENST00000377823	513
ENSG00000223865	ENST00000418931	777
ENSG00000223865	ENST00000411942	687
ENSG00000223865	ENST00000428835	688
ENSG00000223865	ENST00000416804	707
ENSG00000223865	ENST00000535465	372
ENSG00000197532	ENST00000302617	978
ENSG00000186440	ENST00000334632	954
ENSG00000160818	ENST00000368232	1113
ENSG00000160818	ENST00000438976	1128
ENSG00000160818	ENST00000415314	794
ENSG00000160818	ENST00000463513	360
ENSG00000160818	ENST00000474904	432
ENSG00000160818	ENST00000334588	420
ENSG00000186400	ENST00000368150	981
ENSG00000198967	ENST00000361284	942
ENSG00000163554	ENST00000368148	7260
ENSG00000163554	ENST00000368147	7251
ENSG00000140740	ENST00000268379	1362
ENSG00000140740	ENST00000565464	399
ENSG00000140740	ENST00000561553	1239
ENSG00000140740	ENST00000565331	528
ENSG00000140740	ENST00000563898	1011
ENSG00000140740	ENST00000564095	351
ENSG00000090905	ENST00000315183	5742
ENSG00000090905	ENST00000395799	5889
ENSG00000090905	ENST00000491718	122
ENSG00000090905	ENST00000450465	2721
ENSG00000090905	ENST00000568750	609
ENSG00000090905	ENST00000569376	290
ENSG00000090905	ENST00000569098	483
ENSG00000090905	ENST00000432286	1323
ENSG00000175084	ENST00000373960	1413
ENSG00000132702	ENST00000255039	1023
ENSG00000132702	ENST00000456112	556
ENSG00000168394	ENST00000354258	2427
ENSG00000168394	ENST00000425148	1644
ENSG00000132692	ENST00000441358	435
ENSG00000132692	ENST00000329117	2736
ENSG00000132692	ENST00000457777	641
ENSG00000132692	ENST00000424639	694
ENSG00000132692	ENST00000361588	2016
ENSG00000196171	ENST00000359610	975
ENSG00000203757	ENST00000368145	948
ENSG00000203757	ENST00000368146	996
ENSG00000180433	ENST00000368144	1032
ENSG00000197403	ENST00000335094	939
ENSG00000188340	ENST00000339258	954
ENSG00000204248	ENST00000374708	4953
ENSG00000204248	ENST00000457788	1872
ENSG00000204248	ENST00000395194	873
ENSG00000204248	ENST00000341947	5211
ENSG00000204248	ENST00000357486	5148
ENSG00000204248	ENST00000374714	5133
ENSG00000204248	ENST00000374713	5070
ENSG00000204248	ENST00000395197	5031
ENSG00000204248	ENST00000374712	4968
ENSG00000204248	ENST00000361917	4890
ENSG00000072195	ENST00000312358	9804
ENSG00000072195	ENST00000435853	563
ENSG00000072195	ENST00000403148	162
ENSG00000072195	ENST00000431523	898
ENSG00000072195	ENST00000396698	2577
ENSG00000072195	ENST00000452101	255
ENSG00000072195	ENST00000420132	162
ENSG00000072195	ENST00000451076	551
ENSG00000072195	ENST00000409595	130
ENSG00000072195	ENST00000396688	342
ENSG00000072195	ENST00000396686	342
ENSG00000072195	ENST00000396689	342
ENSG00000072195	ENST00000412982	1030
ENSG00000072195	ENST00000396695	513
ENSG00000163563	ENST00000368141	1224
ENSG00000163563	ENST00000438394	313
ENSG00000163564	ENST00000458222	452
ENSG00000163564	ENST00000368140	1479
ENSG00000163564	ENST00000368138	1452
ENSG00000163564	ENST00000392254	1386
ENSG00000163564	ENST00000392252	1359
ENSG00000163564	ENST00000368135	738
ENSG00000231925	ENST00000434618	1347
ENSG00000231925	ENST00000475304	1401
ENSG00000231925	ENST00000489157	1086
ENSG00000231925	ENST00000426633	1515
ENSG00000231925	ENST00000467025	577
ENSG00000231925	ENST00000456592	1347
ENSG00000132688	ENST00000368223	4866
ENSG00000143320	ENST00000368222	417
ENSG00000143320	ENST00000368221	417
ENSG00000143320	ENST00000368220	248
ENSG00000155714	ENST00000537222	615
ENSG00000155714	ENST00000523914	294
ENSG00000155714	ENST00000424898	795
ENSG00000155714	ENST00000286143	609
ENSG00000197889	ENST00000378240	267
ENSG00000197889	ENST00000407572	267
ENSG00000143319	ENST00000313146	1062
ENSG00000143319	ENST00000368219	1062
ENSG00000163565	ENST00000566111	249
ENSG00000163565	ENST00000426592	502
ENSG00000163565	ENST00000447473	541
ENSG00000163565	ENST00000368131	2190
ENSG00000163565	ENST00000368132	2190
ENSG00000163565	ENST00000295809	2358
ENSG00000163565	ENST00000359709	2190
ENSG00000163565	ENST00000448393	2022
ENSG00000163565	ENST00000567661	223
ENSG00000163565	ENST00000474473	687
ENSG00000163565	ENST00000430894	2202
ENSG00000163565	ENST00000340979	2022
ENSG00000185267	ENST00000378442	258
ENSG00000185267	ENST00000465530	564
ENSG00000122254	ENST00000261374	1104
ENSG00000122254	ENST00000473392	489
ENSG00000152463	ENST00000428897	430
ENSG00000152463	ENST00000413672	290
ENSG00000152463	ENST00000429028	543
ENSG00000152463	ENST00000378228	798
ENSG00000152463	ENST00000378225	414
ENSG00000152463	ENST00000378217	957
ENSG00000143303	ENST00000368218	834
ENSG00000143303	ENST00000368216	1428
ENSG00000143303	ENST00000519086	1035
ENSG00000143303	ENST00000524343	285
ENSG00000143303	ENST00000484742	302
ENSG00000143303	ENST00000476229	465
ENSG00000143303	ENST00000522237	416
ENSG00000185716	ENST00000567004	273
ENSG00000185716	ENST00000542527	504
ENSG00000185716	ENST00000331057	117
ENSG00000185716	ENST00000562695	327
ENSG00000185716	ENST00000562186	120
ENSG00000185716	ENST00000569656	276
ENSG00000103404	ENST00000219689	4059
ENSG00000103404	ENST00000567975	1938
ENSG00000158865	ENST00000347898	2028
ENSG00000158865	ENST00000488922	189
ENSG00000158865	ENST00000565769	1836
ENSG00000158865	ENST00000569520	273
ENSG00000158865	ENST00000568579	1818
ENSG00000158865	ENST00000567758	1923
ENSG00000158865	ENST00000569071	1560
ENSG00000158865	ENST00000424767	1923
ENSG00000158865	ENST00000545376	1818
ENSG00000158865	ENST00000449109	1560
ENSG00000158865	ENST00000539472	1836
ENSG00000187522	ENST00000378372	1530
ENSG00000187522	ENST00000437161	432
ENSG00000187522	ENST00000441647	386
ENSG00000187522	ENST00000309584	819
ENSG00000143314	ENST00000361531	651
ENSG00000143314	ENST00000368211	651
ENSG00000143314	ENST00000434558	519
ENSG00000143314	ENST00000412846	296
ENSG00000143314	ENST00000420938	204
ENSG00000163568	ENST00000368130	1032
ENSG00000163568	ENST00000368129	501
ENSG00000163568	ENST00000411768	410
ENSG00000143321	ENST00000357325	723
ENSG00000143321	ENST00000368209	702
ENSG00000143321	ENST00000368206	771
ENSG00000143321	ENST00000537739	723
ENSG00000143321	ENST00000416666	627
ENSG00000166828	ENST00000300061	1950
ENSG00000242574	ENST00000438510	321
ENSG00000242574	ENST00000414017	424
ENSG00000242574	ENST00000446948	774
ENSG00000242574	ENST00000418107	792
ENSG00000242574	ENST00000416244	651
ENSG00000162706	ENST00000368124	1299
ENSG00000162706	ENST00000368125	1197
ENSG00000162706	ENST00000416746	704
ENSG00000236104	ENST00000431845	1905
ENSG00000236104	ENST00000441117	448
ENSG00000236104	ENST00000418724	1905
ENSG00000144591	ENST00000313597	1263
ENSG00000144591	ENST00000373917	1422
ENSG00000144591	ENST00000358215	1263
ENSG00000144591	ENST00000443704	873
ENSG00000144591	ENST00000373908	1263
ENSG00000144591	ENST00000455657	491
ENSG00000144591	ENST00000435316	748
ENSG00000144591	ENST00000341142	1263
ENSG00000175267	ENST00000567131	95
ENSG00000175267	ENST00000568328	2240
ENSG00000175267	ENST00000389398	3555
ENSG00000175267	ENST00000299840	1288
ENSG00000175267	ENST00000563389	444
ENSG00000175267	ENST00000563755	861
ENSG00000175267	ENST00000389397	861
ENSG00000213901	ENST00000318673	312
ENSG00000213901	ENST00000295738	1482
ENSG00000213901	ENST00000409878	1833
ENSG00000213901	ENST00000455516	1857
ENSG00000213901	ENST00000414999	34
ENSG00000213901	ENST00000409370	779
ENSG00000213901	ENST00000430764	539
ENSG00000213901	ENST00000421779	387
ENSG00000213901	ENST00000396775	585
ENSG00000204209	ENST00000266000	2223
ENSG00000204209	ENST00000374542	2223
ENSG00000204209	ENST00000446403	535
ENSG00000204209	ENST00000453407	389
ENSG00000204209	ENST00000446511	144
ENSG00000204209	ENST00000414083	1998
ENSG00000168447	ENST00000343070	1923
ENSG00000168447	ENST00000307331	2058
ENSG00000168447	ENST00000564275	891
ENSG00000168447	ENST00000568085	1815
ENSG00000168447	ENST00000568923	1842
ENSG00000143294	ENST00000271526	1476
ENSG00000143294	ENST00000526188	597
ENSG00000143294	ENST00000454659	773
ENSG00000143294	ENST00000353233	1380
ENSG00000176244	ENST00000356189	267
ENSG00000176236	ENST00000378207	468
ENSG00000176020	ENST00000320431	1515
ENSG00000176020	ENST00000535833	1515
ENSG00000172053	ENST00000453392	762
ENSG00000172053	ENST00000306125	2328
ENSG00000172053	ENST00000430182	303
ENSG00000172053	ENST00000414533	2295
ENSG00000172053	ENST00000452739	916
ENSG00000172053	ENST00000418549	303
ENSG00000172053	ENST00000417025	546
ENSG00000172053	ENST00000420147	849
ENSG00000213088	ENST00000368122	1011
ENSG00000213088	ENST00000435307	465
ENSG00000213088	ENST00000537147	1011
ENSG00000213088	ENST00000359381	1011
ENSG00000213088	ENST00000368121	1017
ENSG00000152464	ENST00000378203	852
ENSG00000152464	ENST00000378201	504
ENSG00000152464	ENST00000378202	852
ENSG00000152464	ENST00000378197	852
ENSG00000152464	ENST00000441850	506
ENSG00000027869	ENST00000368198	1116
ENSG00000027869	ENST00000368199	1170
ENSG00000027869	ENST00000392306	1200
ENSG00000248993	ENST00000429234	526
ENSG00000204257	ENST00000395305	501
ENSG00000204257	ENST00000395303	684
ENSG00000204257	ENST00000374843	786
ENSG00000204257	ENST00000456800	871
ENSG00000204257	ENST00000422832	507
ENSG00000179639	ENST00000368115	774
ENSG00000179639	ENST00000368114	675
ENSG00000196266	ENST00000332217	990
ENSG00000196184	ENST00000423932	963
ENSG00000184155	ENST00000334857	930
ENSG00000107614	ENST00000354631	210
ENSG00000107614	ENST00000377799	1176
ENSG00000107614	ENST00000495022	192
ENSG00000107614	ENST00000488990	765
ENSG00000107614	ENST00000313936	684
ENSG00000107614	ENST00000436968	259
ENSG00000107614	ENST00000525762	410
ENSG00000107614	ENST00000424636	162
ENSG00000107614	ENST00000412821	1104
ENSG00000107614	ENST00000351358	1038
ENSG00000107614	ENST00000457442	933
ENSG00000107614	ENST00000377766	354
ENSG00000107614	ENST00000358282	216
ENSG00000132703	ENST00000255040	672
ENSG00000132693	ENST00000255030	675
ENSG00000132693	ENST00000368112	276
ENSG00000132693	ENST00000368111	309
ENSG00000132693	ENST00000368110	309
ENSG00000132693	ENST00000343919	309
ENSG00000132693	ENST00000437342	141
ENSG00000173540	ENST00000480687	1083
ENSG00000173540	ENST00000308375	1164
ENSG00000173540	ENST00000308388	1083
ENSG00000198400	ENST00000392302	2283
ENSG00000198400	ENST00000497019	1167
ENSG00000198400	ENST00000368196	2373
ENSG00000198400	ENST00000524377	2391
ENSG00000198400	ENST00000358660	2382
ENSG00000168434	ENST00000307149	2313
ENSG00000168434	ENST00000561854	265
ENSG00000168434	ENST00000563164	341
ENSG00000158716	ENST00000368109	453
ENSG00000158716	ENST00000368108	453
ENSG00000158716	ENST00000368107	453
ENSG00000152465	ENST00000378165	1497
ENSG00000152465	ENST00000378150	1458
ENSG00000152465	ENST00000378143	1590
ENSG00000152465	ENST00000535341	1458
ENSG00000152465	ENST00000540259	933
ENSG00000181036	ENST00000536257	474
ENSG00000181036	ENST00000321935	1242
ENSG00000181036	ENST00000339348	1194
ENSG00000181036	ENST00000392235	936
ENSG00000181036	ENST00000368106	1305
ENSG00000204256	ENST00000374825	2406
ENSG00000204256	ENST00000496118	489
ENSG00000204256	ENST00000456339	887
ENSG00000204256	ENST00000374831	2406
ENSG00000204256	ENST00000495733	1206
ENSG00000204256	ENST00000482914	444
ENSG00000204256	ENST00000395287	2511
ENSG00000204256	ENST00000449025	2423
ENSG00000204256	ENST00000481259	413
ENSG00000204256	ENST00000395289	2511
ENSG00000204256	ENST00000449085	2265
ENSG00000204256	ENST00000443797	2046
ENSG00000237649	ENST00000428849	2022
ENSG00000237649	ENST00000450504	609
ENSG00000027644	ENST00000368195	3894
ENSG00000187800	ENST00000444016	234
ENSG00000187800	ENST00000338302	3114
ENSG00000187800	ENST00000455314	520
ENSG00000187800	ENST00000292357	3114
ENSG00000158714	ENST00000289707	858
ENSG00000158714	ENST00000368104	531
ENSG00000140750	ENST00000289968	2646
ENSG00000140750	ENST00000303665	2412
ENSG00000140750	ENST00000571843	385
ENSG00000140750	ENST00000573765	706
ENSG00000140750	ENST00000571406	287
ENSG00000140750	ENST00000455311	633
ENSG00000140750	ENST00000571480	375
ENSG00000140750	ENST00000573625	216
ENSG00000140750	ENST00000573449	230
ENSG00000140750	ENST00000441763	681
ENSG00000183921	ENST00000330898	465
ENSG00000152455	ENST00000378331	138
ENSG00000152455	ENST00000433779	457
ENSG00000152455	ENST00000378325	693
ENSG00000152455	ENST00000354919	1233
ENSG00000152455	ENST00000313519	1053
ENSG00000152455	ENST00000420416	662
ENSG00000152455	ENST00000412254	287
ENSG00000152455	ENST00000358298	530
ENSG00000188004	ENST00000368102	708
ENSG00000115649	ENST00000360507	1233
ENSG00000115649	ENST00000409789	1233
ENSG00000115649	ENST00000453038	925
ENSG00000115649	ENST00000451647	849
ENSG00000243284	ENST00000368100	1245
ENSG00000256029	ENST00000536764	174
ENSG00000256029	ENST00000536779	186
ENSG00000256029	ENST00000544342	135
ENSG00000103319	ENST00000263026	2178
ENSG00000103319	ENST00000568269	1239
ENSG00000160838	ENST00000337428	1680
ENSG00000103365	ENST00000309859	1842
ENSG00000103365	ENST00000567468	672
ENSG00000103365	ENST00000570111	180
ENSG00000103365	ENST00000563494	180
ENSG00000103365	ENST00000569300	377
ENSG00000103365	ENST00000569189	180
ENSG00000103365	ENST00000563047	150
ENSG00000103365	ENST00000562944	351
ENSG00000103365	ENST00000562117	387
ENSG00000213085	ENST00000368099	1656
ENSG00000213085	ENST00000426543	1401
ENSG00000132694	ENST00000368194	4689
ENSG00000132694	ENST00000361409	4569
ENSG00000132694	ENST00000315174	2817
ENSG00000144567	ENST00000458520	502
ENSG00000144567	ENST00000443757	16
ENSG00000144567	ENST00000430297	1632
ENSG00000144567	ENST00000273048	537
